line         score     log(score)
 avg  4.922996e-11     -23.734519
 tot  0.000000e+00 -688301.042368

  line         score  log(score)
 15717  4.032477e-05  -10.118545
 15718  8.870066e-18  -39.263849
 15719  5.126608e-12  -25.996577
 15720  6.948745e-22  -48.718311
 15721  7.006910e-17  -37.197050
 15722  8.140593e-10  -20.928988
 15723  9.735363e-02   -2.329405
 15724  7.305080e-22  -48.668302
 15725  3.119232e-14  -31.098604
 15726  3.678541e-13  -28.631090
 15727  2.021088e-25  -56.860992
 15728  1.016109e-35  -80.574498
 15729  1.171285e-10  -22.867750
 15730  3.261615e-11  -24.146213
 15731  6.631978e-17  -37.252044
 15732  4.762067e-16  -35.280680
 15733  2.621107e-12  -26.667424
 15734  1.463706e-08  -18.039709
 15735  1.932245e-27  -61.511115
 15736  4.574556e-17  -37.623437
 15737  6.767291e-05   -9.600825
 15738  1.696737e-27  -61.641091
 15739  1.781017e-08  -17.843496
 15740  7.952540e-10  -20.952360
 15741  2.584243e-10  -22.076418
 15742  2.499074e-08  -17.504761
 15743  4.966134e-26  -58.264571
 15744  5.939534e-23  -51.177826
 15745  2.557583e-07  -15.179033
 15746  1.751005e-11  -24.768246
 15747  5.838715e-23  -51.194946
 15748  4.844456e-35  -79.012643
 15749  4.988136e-06  -12.208448
 15750  3.134064e-14  -31.093861
 15751  3.146883e-04   -8.063928
 15752  3.818530e-22  -49.317006
 15753  6.253244e-12  -25.797921
 15754  6.803699e-14  -30.318725
 15755  3.958687e-08  -17.044768
 15756  9.049287e-18  -39.243846
 15757  3.299475e-12  -26.437258
 15758  2.592951e-06  -12.862714
 15759  2.722019e-10  -22.024477
 15760  2.477342e-14  -31.329005
 15761  8.733082e-02   -2.438052
 15762  3.269838e-19  -42.564376
 15763  2.635669e-12  -26.661884
 15764  1.382357e-27  -61.846008
 15765  1.048893e-03   -6.860020
 15766  1.194956e-18  -41.268423
 15767  3.947277e-06  -12.442485
 15768  8.257983e-16  -34.730181
 15769  1.411912e-18  -41.101587
 15770  3.454284e-29  -65.535352
 15771  3.185088e-13  -28.775126
 15772  3.115697e-15  -33.402323
 15773  3.292435e-08  -17.229053
 15774  2.769876e-21  -47.335484
 15775  8.274022e-05   -9.399805
 15776  4.780179e-05   -9.948447
 15777  1.188930e-01   -2.129532
 15778  2.401646e-07  -15.241941
 15779  5.256565e-05   -9.853448
 15780  4.631959e-21  -46.821307
 15781  2.783398e-08  -17.397008
 15782  5.673119e-03   -5.172016
 15783  9.702986e-08  -16.148247
 15784  1.687495e-13  -29.410361
 15785  2.981213e-11  -24.236106
 15786  5.090121e-24  -53.634741
 15787  1.644150e-21  -47.857064
 15788  3.521373e-21  -47.095436
 15789  8.676997e-14  -30.075516
 15790  6.680171e-19  -41.849973
 15791  3.085480e-09  -19.596559
 15792  1.274454e-05  -11.270408
 15793  1.643426e-12  -27.134238
 15794  2.470706e-17  -38.239442
 15795  5.452521e-17  -37.447868
 15796  5.569041e-15  -32.821554
 15797  5.116387e-22  -49.024424
 15798  6.060131e-09  -18.921534
 15799  6.158649e-10  -21.207994
 15800  1.789682e-18  -40.864494
 15801  3.851711e-12  -26.282504
 15802  7.461305e-18  -39.436801
 15803  2.800472e-14  -31.206403
 15804  3.677443e-15  -33.236559
 15805  2.985168e-14  -31.142535
 15806  2.482499e-10  -22.116585
 15807  3.991226e-05  -10.128827
 15808  3.635362e-06  -12.524802
 15809  6.098767e-14  -30.428105
 15810  3.738895e-18  -40.127742
 15811  2.900330e-23  -51.894633
 15812  1.232447e-04   -9.001339
 15813  2.945317e-11  -24.248220
 15814  1.449816e-24  -54.890606
 15815  9.346190e-03   -4.672786
 15816  5.358883e-22  -48.978116
 15817  6.316406e-08  -16.577530
 15818  5.967036e-22  -48.870622
 15819  1.676223e-12  -27.114478
 15820  6.758346e-12  -25.720243
 15821  7.624366e-04   -7.178991
 15822  2.905002e-20  -44.985268
 15823  8.818897e-11  -23.151539
 15824  4.587494e-14  -30.712857
 15825  1.994942e-08  -17.730066
 15826  2.539714e-15  -33.606725
 15827  2.500454e-11  -24.411964
 15828  1.260733e-13  -29.701913
 15829  2.646354e-13  -28.960423
 15830  1.154340e-14  -32.092663
 15831  1.722523e-04   -8.666550
 15832  1.199506e-22  -50.474962
 15833  9.073651e-13  -27.728232
 15834  2.165525e-12  -26.858358
 15835  4.281196e-16  -35.387129
 15836  1.050474e-10  -22.976610
 15837  1.564744e-10  -22.578128
 15838  2.489819e-16  -35.929151
 15839  2.729109e-02   -3.601195
 15840  3.519584e-12  -26.372678
 15841  1.956506e-03   -6.236595
 15842  1.034142e-29  -66.741395
 15843  3.174408e-13  -28.778485
 15844  2.827136e-23  -51.920193
 15845  1.885310e-18  -40.812439
 15846  1.231206e-16  -36.633367
 15847  1.915382e-08  -17.770764
 15848  1.099159e-09  -20.628721
 15849  2.732418e-11  -24.323249
 15850  1.906096e-15  -33.893719
 15851  1.063899e-09  -20.661325
 15852  1.227489e-16  -36.636391
 15853  1.578383e-11  -24.872035
 15854  6.016947e-17  -37.349367
 15855  3.364262e-04   -7.997132
 15856  5.326159e-13  -28.260976
 15857  7.597123e-02   -2.577401
 15858  3.809071e-18  -40.109146
 15859  3.277567e-19  -42.562016
 15860  9.952221e-25  -55.266832
 15861  3.381060e-19  -42.530928
 15862  2.498357e-18  -40.530898
 15863  1.201197e-11  -25.145117
 15864  9.283174e-12  -25.402818
 15865  5.071877e-04   -7.586629
 15866  1.020826e-08  -18.400069
 15867  3.329372e-07  -14.915312
 15868  4.281013e-15  -33.084587
 15869  3.098820e-11  -24.197414
 15870  5.202333e-14  -30.587084
 15871  5.683224e-06  -12.077992
 15872  3.534085e-11  -24.065982
 15873  1.859265e-11  -24.708255
 15874  3.181988e-22  -49.499366
 15875  6.538525e-07  -14.240384
 15876  4.170744e-19  -42.321022
 15877  5.461949e-12  -25.933215
 15878  6.023488e-36  -81.097397
 15879  3.278966e-14  -31.048663
 15880  4.586320e-36  -81.369985
 15881  7.241017e-12  -25.651259
 15882  2.722982e-08  -17.418953
 15883  7.269158e-03   -4.924115
 15884  5.498214e-14  -30.531768
 15885  2.144359e-03   -6.144915
 15886  2.153174e-11  -24.561493
 15887  4.072529e-05  -10.108661
 15888  2.175799e-09  -19.945870
 15889  2.996790e-23  -51.861915
 15890  9.453555e-25  -55.318236
 15891  6.315384e-13  -28.090618
 15892  1.946140e-06  -13.149663
 15893  2.854304e-11  -24.279608
 15894  9.787345e-14  -29.955101
 15895  1.907985e-11  -24.682388
 15896  1.637721e-17  -38.650641
 15897  1.823803e-21  -47.753363
 15898  3.993548e-12  -26.246341
 15899  2.177644e-13  -29.155363
 15900  6.069895e-07  -14.314754
 15901  8.525496e-18  -39.303470
 15902  2.271401e-05  -10.692529
 15903  1.646722e-07  -15.619309
 15904  3.654528e-05  -10.216959
 15905  1.728271e-04   -8.663219
 15906  8.380438e-11  -23.202536
 15907  1.503250e-12  -27.223392
 15908  2.420824e-13  -29.049498
 15909  8.860983e-11  -23.146778
 15910  3.013788e-09  -19.620068
 15911  7.560969e-07  -14.095096
 15912  2.010921e-15  -33.840184
 15913  3.189488e-12  -26.471161
 15914  1.651745e-11  -24.826603
 15915  4.877550e-10  -21.441208
 15916  2.867911e-04   -8.156756
 15917  1.658577e-14  -31.730231
 15918  9.545742e-22  -48.400777
 15919  3.073325e-03   -5.784995
 15920  2.688850e-07  -15.128982
 15921  1.332183e-08  -18.133862
 15922  3.498291e-30  -67.825278
 15923  1.389892e-07  -15.788870
 15924  1.727096e-03   -6.361314
 15925  1.351183e-04   -8.909360
 15926  5.260937e-24  -53.601733
 15927  1.890925e-08  -17.783615
 15928  6.317143e-19  -41.905850
 15929  1.055697e-08  -18.366480
 15930  1.526966e-09  -20.299983
 15931  1.776120e-02   -4.030739
 15932  1.285335e-04   -8.959321
 15933  1.342122e-13  -29.639354
 15934  4.252535e-33  -74.537793
 15935  3.092864e-19  -42.620019
 15936  1.045505e-17  -39.099446
 15937  1.007511e-16  -36.833878
 15938  1.264030e-20  -45.817397
 15939  1.402873e-09  -20.384744
 15940  3.205813e-28  -63.307417
 15941  8.343484e-13  -27.812125
 15942  5.138092e-27  -60.533116
 15943  1.590776e-05  -11.048704
 15944  1.288744e-27  -61.916129
 15945  3.682934e-12  -26.327311
 15946  5.158632e-17  -37.503275
 15947  8.485020e-25  -55.426325
 15948  1.236893e-13  -29.721004
 15949  1.110393e-08  -18.315967
 15950  2.229582e-14  -31.434377
 15951  7.220031e-08  -16.443821
 15952  1.384848e-07  -15.792505
 15953  5.357239e-12  -25.952572
 15954  2.922358e-06  -12.743120
 15955  9.568906e-08  -16.162162
 15956  1.014107e-23  -52.945449
 15957  6.710178e-05   -9.609300
 15958  5.195413e-16  -35.193585
 15959  2.759806e-12  -26.615861
 15960  1.414615e-26  -59.520355
 15961  1.399119e-16  -36.505519
 15962  4.686910e-05   -9.968152
 15963  1.759515e-07  -15.553058
 15964  1.777526e-18  -40.871309
 15965  1.469759e-16  -36.456263
 15966  6.365120e-12  -25.780188
 15967  1.461267e-27  -61.790494
 15968  9.846747e-07  -13.830954
 15969  4.611961e-05   -9.984272
 15970  2.963816e-17  -38.057469
 15971  4.814541e-16  -35.269721
 15972  1.398539e-06  -13.480083
 15973  1.354822e-16  -36.537692
 15974  2.867605e-07  -15.064619
 15975  9.715578e-09  -18.449535
 15976  3.236811e-17  -37.969358
 15977  1.116487e-18  -41.336344
 15978  4.630296e-22  -49.124251
 15979  3.767935e-04   -7.883813
 15980  2.421937e-23  -52.074890
 15981  1.064234e-18  -41.384276
 15982  4.014857e-22  -49.266870
 15983  5.025001e-05   -9.898500
 15984  8.731750e-41  -92.239023
 15985  1.109622e-10  -22.921832
 15986  2.996422e-16  -35.743943
 15987  1.312853e-20  -45.779499
 15988  1.675228e-21  -47.838338
 15989  3.383423e-10  -21.806963
 15990  2.809514e-14  -31.203180
 15991  3.111086e-06  -12.680539
 15992  4.495616e-03   -5.404653
 15993  8.464437e-15  -32.402903
 15994  5.004787e-12  -26.020626
 15995  8.286942e-21  -46.239606
 15996  5.971643e-11  -23.541414
 15997  1.173748e-21  -48.194084
 15998  7.837957e-12  -25.572043
 15999  2.182148e-13  -29.153297
 16000  3.756223e-09  -19.399852
 16001  2.607182e-17  -38.185677
 16002  5.299477e-10  -21.358243
 16003  8.896666e-10  -20.840174
 16004  1.906349e-44 -100.668554
 16005  6.874984e-22  -48.728983
 16006  3.780775e-12  -26.301092
 16007  1.157601e-09  -20.576916
 16008  1.104800e-21  -48.254622
 16009  6.666246e-16  -34.944305
 16010  1.728481e-25  -57.017384
 16011  3.086943e-03   -5.780574
 16012  2.019236e-17  -38.441227
 16013  8.524464e-11  -23.185496
 16014  1.396990e-18  -41.112212
 16015  1.318358e-17  -38.867560
 16016  6.887895e-25  -55.634862
 16017  9.600955e-14  -29.974329
 16018  3.631341e-21  -47.064685
 16019  5.045116e-19  -42.130696
 16020  3.574351e-15  -33.264993
 16021  7.356216e-14  -30.240646
 16022  1.476692e-39  -89.411014
 16023  3.694086e-04   -7.903607
 16024  1.248721e-16  -36.619242
 16025  1.276429e-05  -11.268859
 16026  8.443835e-18  -39.313095
 16027  4.718351e-13  -28.382147
 16028  2.696056e-34  -77.296103
 16029  5.782321e-10  -21.271046
 16030  3.739050e-18  -40.127700
 16031  7.703693e-10  -20.984151
 16032  3.429470e-06  -12.583105
 16033  8.871959e-25  -55.381732
 16034  4.012546e-12  -26.241595
 16035  2.724963e-21  -47.351832
 16036  3.158567e-08  -17.270562
 16037  1.945994e-08  -17.754908
 16038  6.154651e-27  -60.352589
 16039  2.655184e-04   -8.233826
 16040  1.810086e-08  -17.827306
 16041  4.394474e-06  -12.335163
 16042  3.118419e-32  -72.545397
 16043  1.400248e-15  -34.202127
 16044  7.788965e-14  -30.183483
 16045  1.273048e-10  -22.784437
 16046  4.616711e-20  -44.522019
 16047  2.323890e-15  -33.695534
 16048  2.215974e-33  -75.189616
 16049  7.359622e-16  -34.845353
 16050  5.292336e-06  -12.149251
 16051  1.282315e-06  -13.566843
 16052  2.458382e-19  -42.849613
 16053  1.973731e-12  -26.951096
 16054  3.333690e-25  -56.360548
 16055  5.092419e-11  -23.700683
 16056  1.152081e-36  -82.751494
 16057  8.125011e-10  -20.930904
 16058  6.430449e-10  -21.164807
 16059  1.551731e-07  -15.678724
 16060  2.459559e-18  -40.546550
 16061  1.207902e-10  -22.836966
 16062  2.537738e-18  -40.515259
 16063  7.031113e-20  -44.101357
 16064  1.917814e-24  -54.610856
 16065  1.823559e-08  -17.819891
 16066  6.337101e-14  -30.389770
 16067  2.522795e-03   -5.982388
 16068  1.615377e-18  -40.966964
 16069  1.081793e-17  -39.065327
 16070  9.385097e-34  -76.048770
 16071  2.707584e-16  -35.845305
 16072  1.395032e-05  -11.180008
 16073  7.495133e-11  -23.314182
 16074  8.731251e-23  -50.792549
 16075  4.753649e-03   -5.348843
 16076  1.143317e-29  -66.641034
 16077  8.405405e-08  -16.291806
 16078  9.629719e-26  -57.602358
 16079  1.159977e-13  -29.785206
 16080  2.500737e-31  -70.463552
 16081  1.071378e-05  -11.443980
 16082  1.429281e-26  -59.510041
 16083  4.463296e-17  -37.648059
 16084  4.528442e-10  -21.515473
 16085  1.693209e-07  -15.591470
 16086  4.868135e-20  -44.468991
 16087  2.207924e-02   -3.813117
 16088  1.486674e-16  -36.444820
 16089  1.301893e-20  -45.787882
 16090  2.929972e-12  -26.556028
 16091  6.332855e-08  -16.574930
 16092  1.020080e-09  -20.703385
 16093  1.301450e-05  -11.249447
 16094  2.665471e-11  -24.348055
 16095  2.015219e-10  -22.325123
 16096  1.328342e-23  -52.675525
 16097  1.924628e-09  -20.068533
 16098  4.834870e-06  -12.239656
 16099  1.528704e-07  -15.693675
 16100  9.611416e-07  -13.855144
 16101  1.225874e-02   -4.401516
 16102  2.665779e-12  -26.650525
 16103  3.169323e-02   -3.451652
 16104  2.241544e-49 -112.019504
 16105  5.528787e-18  -39.736563
 16106  1.377091e-20  -45.731729
 16107  8.476621e-14  -30.098879
 16108  2.252616e-11  -24.516344
 16109  1.396863e-04   -8.876112
 16110  5.821523e-20  -44.290140
 16111  3.097391e-03   -5.777195
 16112  1.204052e-14  -32.050498
 16113  8.727944e-08  -16.254151
 16114  7.736136e-16  -34.795459
 16115  3.117537e-16  -35.704318
 16116  2.498519e-09  -19.807568
 16117  4.681991e-04   -7.666617
 16118  1.211624e-09  -20.531304
 16119  1.069545e-07  -16.050863
 16120  1.505625e-19  -43.339909
 16121  2.873183e-11  -24.273015
 16122  2.917864e-07  -15.047244
 16123  4.885440e-09  -19.137006
 16124  9.264231e-30  -66.851392
 16125  2.485176e-09  -19.812922
 16126  2.715992e-34  -77.288736
 16127  1.312881e-10  -22.753627
 16128  4.425181e-19  -42.261806
 16129  1.530903e-17  -38.718089
 16130  8.591863e-20  -43.900886
 16131  5.252557e-15  -32.880061
 16132  9.534560e-17  -36.889024
 16133  1.359712e-10  -22.718578
 16134  6.175549e-16  -35.020764
 16135  3.457076e-03   -5.667332
 16136  6.824134e-09  -18.802800
 16137  2.135809e-18  -40.687686
 16138  7.698911e-09  -18.682187
 16139  4.195171e-03   -5.473821
 16140  3.709036e-14  -30.925419
 16141  2.793410e-16  -35.814099
 16142  3.475895e-20  -44.805850
 16143  1.705143e-06  -13.281862
 16144  9.558753e-05   -9.255468
 16145  1.194320e-12  -27.453444
 16146  9.296382e-06  -11.585885
 16147  5.296007e-17  -37.476993
 16148  1.363316e-06  -13.505591
 16149  2.337193e-18  -40.597581
 16150  6.075339e-14  -30.431954
 16151  1.529235e-06  -13.390743
 16152  2.431702e-24  -54.373451
 16153  1.505968e-05  -11.103490
 16154  6.703231e-08  -16.518091
 16155  3.057661e-17  -38.026296
 16156  7.100330e-18  -39.486390
 16157  1.651345e-15  -34.037187
 16158  3.791591e-20  -44.718916
 16159  4.829122e-21  -46.779622
 16160  1.991940e-25  -56.875518
 16161  1.920785e-11  -24.675702
 16162  8.995814e-19  -41.552357
 16163  3.124440e-18  -40.307277
 16164  9.537372e-14  -29.980973
 16165  3.101751e-05  -10.380959
 16166  1.313840e-20  -45.778748
 16167  1.045552e-11  -25.283891
 16168  7.212662e-08  -16.444843
 16169  2.055373e-06  -13.095053
 16170  7.913663e-07  -14.049505
 16171  2.202252e-23  -52.169977
 16172  8.091116e-14  -30.145425
 16173  4.485461e-03   -5.406914
 16174  8.432101e-08  -16.288635
 16175  5.455105e-05   -9.816374
 16176  9.533785e-24  -53.007200
 16177  3.584760e-07  -14.841404
 16178  1.290988e-33  -75.729900
 16179  7.505357e-13  -27.917989
 16180  2.398615e-17  -38.269055
 16181  1.807632e-13  -29.341589
 16182  3.926088e-15  -33.171133
 16183  2.281688e-11  -24.503520
 16184  2.924153e-11  -24.255431
 16185  3.024465e-03   -5.801021
 16186  3.427628e-06  -12.583642
 16187  1.378777e-24  -54.940845
 16188  1.045534e-04   -9.165813
 16189  5.833556e-02   -2.841543
 16190  9.007608e-18  -39.248462
 16191  8.422241e-02   -2.474294
 16192  2.062346e-26  -59.143368
 16193  1.846154e-18  -40.833427
 16194  3.067335e-17  -38.023138
 16195  4.404618e-14  -30.753538
 16196  1.411850e-04   -8.865439
 16197  2.316347e-03   -6.067764
 16198  1.558512e-16  -36.397630
 16199  2.183630e-06  -13.034522
 16200  6.570311e-18  -39.563971
 16201  1.178940e-06  -13.650895
 16202  1.183016e-27  -62.001731
 16203  2.056944e-05  -10.791704
 16204  7.811146e-09  -18.667714
 16205  1.166753e-09  -20.569041
 16206  3.314496e-23  -51.761152
 16207  5.175044e-09  -19.079418
 16208  2.971019e-11  -24.239531
 16209  1.674241e-10  -22.510491
 16210  3.799000e-06  -12.480773
 16211  1.815648e-10  -22.429408
 16212  9.912858e-11  -23.034603
 16213  3.723573e-26  -58.552529
 16214  3.444921e-14  -30.999290
 16215  3.810629e-08  -17.082886
 16216  1.447443e-12  -27.261222
 16217  7.585428e-09  -18.697037
 16218  6.345415e-12  -25.783289
 16219  5.289649e-09  -19.057514
 16220  4.874771e-16  -35.257288
 16221  8.890160e-10  -20.840906
 16222  1.363426e-22  -50.346871
 16223  4.296049e-11  -23.870740
 16224  5.551822e-10  -21.311725
 16225  3.095990e-12  -26.500913
 16226  5.633104e-20  -44.323041
 16227  6.812496e-25  -55.645869
 16228  1.807093e-18  -40.854812
 16229  1.613428e-07  -15.639735
 16230  4.379780e-22  -49.179873
 16231  3.138400e-11  -24.184723
 16232  4.337212e-09  -19.256034
 16233  2.784299e-05  -10.488929
 16234  8.627926e-19  -41.594113
 16235  3.331913e-03   -5.704209
 16236  5.605427e-25  -55.840892
 16237  2.159115e-09  -19.953567
 16238  7.770013e-13  -27.883334
 16239  4.552364e-16  -35.325715
 16240  2.949372e-18  -40.364940
 16241  1.544794e-07  -15.683205
 16242  5.013049e-14  -30.624147
 16243  7.626006e-11  -23.296872
 16244  4.331936e-06  -12.349496
 16245  4.703149e-22  -49.108640
 16246  1.055239e-08  -18.366913
 16247  3.325806e-04   -8.008628
 16248  5.611097e-18  -39.721785
 16249  1.258914e-04   -8.980091
 16250  2.741841e-13  -28.924977
 16251  9.290771e-12  -25.402000
 16252  5.230449e-15  -32.884279
 16253  1.952916e-02   -3.935846
 16254  3.976309e-07  -14.737742
 16255  3.321881e-18  -40.246000
 16256  2.861758e-13  -28.882170
 16257  3.459599e-06  -12.574358
 16258  7.485284e-11  -23.315497
 16259  4.233991e-11  -23.885291
 16260  3.270515e-23  -51.774510
 16261  6.176611e-11  -23.507666
 16262  2.051214e-18  -40.728100
 16263  6.590619e-10  -21.140204
 16264  1.765168e-03   -6.339509
 16265  8.310617e-09  -18.605732
 16266  1.385395e-17  -38.817962
 16267  3.868521e-06  -12.462638
 16268  1.378148e-10  -22.705110
 16269  9.530517e-13  -27.679107
 16270  2.041367e-34  -77.574274
 16271  2.044539e-15  -33.823604
 16272  3.060133e-17  -38.025488
 16273  3.766669e-20  -44.725511
 16274  1.344583e-10  -22.729767
 16275  1.439737e-06  -13.451050
 16276  5.572769e-10  -21.307959
 16277  5.639484e-14  -30.506399
 16278  7.433236e-04   -7.204379
 16279  4.165393e-10  -21.599040
 16280  1.263013e-10  -22.792350
 16281  7.932472e-02   -2.534205
 16282  1.435379e-10  -22.664422
 16283  9.153460e-10  -20.811719
 16284  2.570039e-40  -91.159483
 16285  1.008401e-17  -39.135581
 16286  4.353872e-18  -39.975466
 16287  5.742223e-16  -35.093515
 16288  6.558126e-11  -23.447731
 16289  6.981879e-14  -30.292873
 16290  9.735192e-33  -73.709561
 16291  4.543231e-08  -16.907042
 16292  2.897441e-17  -38.080119
 16293  7.021238e-10  -21.076911
 16294  3.058194e-22  -49.539048
 16295  2.354508e-10  -22.169519
 16296  5.559255e-26  -58.151748
 16297  1.736024e-12  -27.079424
 16298  1.478300e-14  -31.845298
 16299  1.373260e-08  -18.103493
 16300  1.457234e-26  -59.490672
 16301  1.256416e-15  -34.310513
 16302  5.837383e-11  -23.564154
 16303  1.977266e-18  -40.764817
 16304  2.028448e-03   -6.200484
 16305  1.836490e-11  -24.720580
 16306  2.477313e-17  -38.236772
